ลำดับ,อ้างอิงภายใน,ชื่อ,Sales Price,ปริมาณในมือ,กล่องขาออก,ปริมาณพยากรณ์,หน่วยวัด,Activity Exception Decoration
1,#FTQ0299,ประมวลยอดตำรายาสมุนไพรตำรับเก่าดั้งเดิม หลวงปู่ศุข,250,0,0,0,เล่ม,
190,#FSV0531,ประมวลศัพท์ภาพ อังกฤษ-ไทย,45,0,0,0,เล่ม,
1,#FJS0353,ประยุกต์ศิลป์ของไทย,90,0,0,0,เล่ม,
714,#FCH0733,ประลองเขียนคำไทย,60,0,0,0,เล่ม,
1,#FSB2224,ประวัติคำกลอนสุนทรภู่  ( ปกแข็ง ),650,0,0,0,เล่ม,
715,#FCH0734,ประวัติดาราศาสตร์,25,0,0,0,เล่ม,
716,#FCH0735,ประวัตินักวิทยาศาสตร์เอกของโลก,500,0,0,0,เล่ม,
717,#FCH0736,ประวัตินายกรัฐมนตรีไทย,300,0,0,0,เล่ม,
718,#FCH0737,ประวัติพระพุทธรูปปางต่างๆ,180,0,0,0,เล่ม,
719,#FCH0738,ประวัติวัฒนธรรมจีน,150,0,0,0,เล่ม,
0,#FSV0799,ประวัติศาสตร์,40,0,0,0,เล่ม,
1,#FAT0029,ประวัติศาสตร์ ป.4 (แกนกลาง),52,0,0,0,เล่ม,
1,#FAT0045,ประวัติศาสตร์ ป.5,50,0,0,0,เล่ม,
458,#FPK0460,ประวัติศาสตร์การเมืองไทยหลังเปลี่ยนแปลงการปกครอง พ.ศ.2475 (ปกแข็ง),1000,0,0,0,เล่ม,
459,#FPK0461,ประวัติศาสตร์จีน ยุคก่อนประวัติศาสตร์,250,0,0,0,เล่ม,
460,#FPK0462,ประวัติศาสตร์จีน ยุคราชวงศ์ เล่ม 1,550,0,0,0,เล่ม,
461,#FPK0463,ประวัติศาสตร์จีน ยุคราชวงศ์ เล่ม 2,500,0,0,0,เล่ม,
1,#FNM1327,ประวัติศาสตร์จีน: ชุด สารานุกรมประวัติศาสตร์ฉบับการ์ตูน,165,0,0,0,เล่ม,
415,#FSD0415,ประวัติศาสตร์ชาติไทย พิมพ์ 2,280,0,0,0,เล่ม,
1,#FNM1328,ประวัติศาสตร์ญี่ปุ่น: ชุด สารานุกรมประวัติศาสตร์ฉบับการ์ตูน,165,0,0,0,เล่ม,
1,#FSB2217,ประวัติศาสตร์ภาพยนตร์,150,0,0,0,เล่ม,
416,#FSD0416,ประวัติศาสตร์รวมของโลก,360,0,0,0,เล่ม,
1,#FTQ0300,ประวัติศาสตร์สงคราม 9 ทัพ,150,0,0,0,เล่ม,
417,#FSD0417,ประวัติศาสตร์สมัยโบราณ,360,0,0,0,เล่ม,
1,#FNM1329,ประวัติศาสตร์อเมริกา: ชุด สารานุกรมประวัติศาสตร์ฉบับการ์ตูน,165,0,0,0,เล่ม,
412,#FSD0412,ประวัติศาสตร์เอเชีย,350,0,0,0,เล่ม,
414,#FSD0414,ประวัติศาสตร์ไทย,350,0,0,0,เล่ม,
1,#FJS0380,ประวัติศาสตร์ไทย สมัยรัตนโกสินทร์ เล่ม 1 รัชกาลที่ 1 – รัชกาลที่ 3,175,0,0,0,เล่ม,
1,#FJS0381,ประวัติศาสตร์ไทย สมัยรัตนโกสินทร์ เล่ม 2 รัชกาลที่ 4 – พ.ศ. 2475,280,0,0,0,เล่ม,
191,#FSV0532,ประวัติและคำกลอนสุนทรภู่,60,0,0,0,เล่ม,
1,#FTQ0301,ประสบการณ์ชีวิต WORK & TRAVEL,199,0,0,0,เล่ม,
1,#FJS0397,ประสบการณ์และกลยุทธ์ของผู้บริหาร ในการปฏิรูปการเรียนรู้ทั้งโรงเรียน,130,0,0,0,เล่ม,
407,#FSD0407,ประเทศจีนบนเส้นทางสังคมนิยม,420,0,0,0,เล่ม,
1,#FMT0006,ประเทศสุดยอด ฉบับอัพเกรด จีน สุดยอด ปกใหม่,189,0,0,0,เล่ม,
1,#FMT0007,ประเทศสุดยอด ฉบับอัพเกรด ฝรั่งเศส สุดยอด ปกใหม่,189,0,0,0,เล่ม,
1,#FMT0009,ประเทศสุดยอด ฉบับอัพเกรด อังกฤษ สุดยอด ปกใหม่,189,0,0,0,เล่ม,
1,#FMT0008,ประเทศสุดยอด ฉบับอัพเกรด อเมริกา สุดยอด ปกใหม่,189,0,0,0,เล่ม,
1,#FEQ0119,ประเทศสุดยอด สวิตเซอร์แลนด์สุดยอด,169,0,0,0,เล่ม,
1,#FEQ0116,ประเทศสุดยอด เนเธอร์แลนด์สุดยอด,169,0,0,0,เล่ม,
1,#FEQ0117,ประเทศสุดยอด เยอรมนีสุดยอด,169,0,0,0,เล่ม,
1,#FEQ0118,ประเทศสุดยอด แคนนาดาสุดยอด,169,0,0,0,เล่ม,
711,#FCH0730,ประเพณี พิธีมงคล และวันสำคัญของไทย,150,0,0,0,เล่ม,
1311,#FSB1311,ประเพณีสิบสองเดือน,130,0,0,0,เล่ม,
1,HCC0051,ประแจตัวแอลเหลี่ยม 4 มิล 24*70มิล (500 ตัว/ถุง)(งานเฟอนิเจอร์),0,692,0,692,ตัว,
1,HCC0116,ประแจปากตาย 10 มิล สีรุ้ง,0,250,0,250,ตัว,
1,HCC0049,ประแจปากตาย 12 มิลสีรุ้ง (250 ตัว/ถุง)(งานเฟอนิเจอร์),0,550,0,550,ตัว,
1,HCC0359,ประแจหกเหลี่ยมหัวบอล HACHI,0,0,0,0,ชุด,
421,#FSD0421,ปรัชญาการกฎหมายพระเจ้าอยู่หัว พ.2,100,0,0,0,เล่ม,
422,#FSD0422,ปรัชญาการศึกษาพระเจ้าอยู่หัว,100,0,0,0,เล่ม,
1,#FSN0034,ปรัชญาของคาร์ล มาร์กซ์,105,0,0,0,เล่ม,
1,#FSN0035,ปรัชญาของชาร์ต ฌ็อง ปอล ซาร์ต,110,0,0,0,เล่ม,
1,#FSN0036,ปรัชญาของอริสโตเติล สำหรับผู้ที่เริ่มเรียนรู้,75,1,0,1,เล่ม,
1,#FSN0033,ปรัชญาของเพลโตสำหรับผู้เริ่มเรียนรู้,90,0,0,0,เล่ม,
419,#FSD0419,ปรัชญาเศรษฐกิจพอเพียงพระเจ้าอยู่หัว,100,0,0,0,เล่ม,
1,#FSN0037,ปรัชาญาขงจื้อ,90,0,0,0,เล่ม,
1,#FTQ0302,ปรับทิศชีวิต,155,0,0,0,เล่ม,
335,#FNM0330,ปรับสมองไม่ให้เสื่อม,225,0,0,0,เล่ม,
1,#FSN0032,ปรั๙ญาของเบอร์แทรนด์ รัสเซลล์,110,1,0,1,เล่ม,
720,#FCH0739,ปรากฎการณ์ธรรมชาติ,50,0,0,0,เล่ม,
1,2DKA00731,ปรากฏการณ์ธรรมชาติ ผู้แต่ง ชมรมเด็ก สนพ.ชมรมเด็ก,25,0,0,0,เล่ม,
426,#FSD0426,ปรากฏการณ์ประวัติศาสตร์ ในยุครัตนโกสินทร์,170,0,0,0,เล่ม,
427,#FSD0427,ปราการรัก,390,0,0,0,เล่ม,
1,#FNM1385,ปราการไฟนรก : ชุดอัศวินดาบมังกร # 4,115,0,0,0,เล่ม,
721,#FCH0740,ปราชญ์จีนสอนสั่ง,180,0,0,0,เล่ม,
1,#FNM1516,ปราบผีจอมป่วน,135,0,0,0,เล่ม,
1,#FNM0939,ปราบแผนร้ายในยุโรป เล่มที่2:ชุด เอาตัวรอดปลอดภัยไว้ก่อน,158,0,0,0,เล่ม,
429,#FSD0429,ปรารถนาอาถรรพณ์,350,0,0,0,เล่ม,
1,#FTQ0303,ปรารถนาในพายุ,325,0,0,0,เล่ม,
1,#BA124,ปราสาทกระดานลื่นแสนสนุก,8500,5,0,5,ชุด,
1,#FNM1104,ปราสาทผีสิง เล่ม2 :ชุด สามสหายผจญภัย,58,0,0,0,เล่ม,
711,#SC466A,ปริซึม,350,71,11,60,ชุด,
247,#MA020,ปริซึมฐานหกเหลี่ยมแสดงรูปสี่เหลี่ยมผืนผ้า,1650,11,7,4,ชุด,
1,#FSV0986,ปริทรรศน์เวสสันดรชาดก,300,0,0,0,เล่ม,
192,#FSV0533,ปริทรรศน์เวสสันดรชาดก,300,0,0,0,เล่ม,
1,#FTQ0304,ปริศนาขุมทรัพย์นโปเลียน,309,0,0,0,เล่ม,
182,#FNM0177,ปริศนาข้ามจักรวาล เล่ม 1,285,0,0,0,เล่ม,
1,#FNM1466,ปริศนาข้ามจักรวาล เล่ม 1,285,0,0,0,เล่ม,
1,#FNM1051,ปริศนาคณิตศาสตร์ 30 เรื่อง:ชุด สารานุกรมความรู้ฉบับน่ารัก,185,0,0,0,เล่ม,
1,#FNM1138,ปริศนาคดีเพลิงไหม้ เล่ม1: ชุด สายลับวิทยาศาสตร์,165,0,0,0,เล่ม,
1,#FNM0886,ปริศนาคนทรงเจ้า เล่ม 2: ชุด เชอร์ล็อก โฮมส์กับแก๊งนักสืบไม่ธรรมดา,98,0,0,0,เล่ม,
183,#FNM0178,ปริศนาความตาย : ชุด คดีฆาตกรรมซ่อมเงื่อนกับนักสือนิก กอสตา,298,0,0,0,เล่ม,
300,#FNM0295,ปริศนาด้วงสีอำพัน,220,0,0,0,เล่ม,
722,#FCH0741,ปริศนาต่างดาว,60,0,0,0,เล่ม,
193,#FSV0534,ปริศนาทวีปัญญา,30,0,0,0,เล่ม,
723,#FCH0742,ปริศนาท้าประลอง,50,0,0,0,เล่ม,
184,#FNM0179,ปริศนาปฐมคัมภีร์,245,0,0,0,เล่ม,
1,#FNM1110,ปริศนาภาพ กวนโอีย: Super Zapp ชุด สนุกอ่าน สนุกรู้,49,0,0,0,เล่ม,
1,#WT492,ปริศนาภาพบนทุ่งหญ้า (แบบมีปุ่มจับ),850,37,0,37,ชุด,
1,#WT476,ปริศนาภาพบนสัตว์เลี้ยง (แบบมีปุ่มจับ),850,24,0,24,ชุด,
1,#AA392,ปริศนาภาพสิ่งต่างๆ รอบตัวเด็ก 12 แบบ พร้อมชั้นเก็บ,3300,24,0,24,ชุด,
1,#AA073,ปริศนาภาพในบ้านกลางวัน และกลางคืน,1600,19,2,17,ชุด,
1319,#FSB1319,ปริศนาภารตะ อินเดียทำไม? ทำไมอินเดีย?,140,0,0,0,เล่ม,
1,#FNM1405,ปริศนาภูเขาไฟเวซูเวียส  # 2: ชุดไขคดีปริศนายุคโรมัน,135,0,0,0,เล่ม,
1,#FNM0865,ปริศนามนุษย์ต่างดาว เล่ม9:ชุด สืบสนุกกับนักสืบทีมเสือ,70,0,0,0,เล่ม,
1,#AA442,ปริศนามอนเตสซอรี่ รูปช้าง ,380,21,0,21,ชุด,
1,#AA446,ปริศนามอนเตสซอรี่ รูปพ่อไก่ ,380,24,2,22,ชุด,
1,#AA444,ปริศนามอนเตสซอรี่ รูปม้าลาย ,380,24,2,22,ชุด,
1,#AA443,ปริศนามอนเตสซอรี่ รูปสิงโต  ,380,24,2,22,ชุด,
1,#AA447,ปริศนามอนเตสซอรี่ รูปสุนัข ,380,23,0,23,ชุด,
1,#AA448,ปริศนามอนเตสซอรี่ รูปแมว ,380,24,2,22,ชุด,
1,#AA445,ปริศนามอนเตสซอรี่ รูปแม่วัว ,380,23,0,23,ชุด,
1,#FTQ0305,ปริศนาลับบัลลังก์ทิวเดอร์,325,0,0,0,เล่ม,
462,#FPK0464,ปริศนาลับสฟิงช์ เจ้าแห่งทะเลทรายไอยคุปต์,135,0,0,0,เล่ม,
1,#FTQ0306,ปริศนาวงกตกุหลาบ,625,0,0,0,เล่ม,
1,#FTQ0307,ปริศนาสมบัติอัศวิน,295,0,0,0,เล่ม,
194,#FSV0535,ปริศนาสุดสนุก,30,0,0,0,เล่ม,
1,#FNM1152,ปริศนาหน้าร้อน,138,0,0,0,เล่ม,
1,2DKA00718,ปริศนาอักษรไขว้ ผู้แต่ง ชมรมเด็ก สนพ.ชมรมเด็ก,50,0,0,0,เล่ม,
195,#FSV0536,ปริศนาฮาระเบิด,30,0,0,0,เล่ม,
1,#FNM0867,ปริศนาโครงกระดูก เล่ม6:ชุด สืบสนุกกับนักสืบทีมเสือ,70,0,0,0,เล่ม,
1,#FNM0860,ปริศนาโรคประหลาด เล่ม10:ชุด สามสหายผจญภัย,58,0,0,0,เล่ม,
1,CD067,ปริ้นเตอร์ Brother T220,13465.12,0,0,0,เครื่อง,
1,CBCN001,ปริ้นเตอร์ CANON รุ่น G2010,3950,0,0,0,เครื่อง,
1,#FEQ0120,ปริ๊นเซส Idol  ตอนที่ 1,179,0,0,0,เล่ม,
1,#FEQ0001,ปริ๊นเซส Idol  ตอนที่ 2,179,0,0,0,เล่ม,
1,#FEQ0121,ปริ๊นเซส Idol  ตอนที่ 3,179,0,0,0,เล่ม,
1320,#FSB1320,ปรีดิฉายาลักษณ์ (ปกแข็ง),1200,0,0,0,เล่ม,
0,#FDD0282,ปรีดีกับคดีลอบปลงพระชนม์ ร.8,200,0,0,0,เล่ม,
1,#FID0494,ปลดล็อก วิเคราะห์แนวข้อสอบ PAT 2 ชีววิทยา,220,0,0,0,เล่ม,
